"state","county","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Georgia","Heard",8.496,NA,NA,NA,NA,NA
"Georgia","Henry",7.077,40.761,-2.356,14.392,NA,1.224
"Georgia","Houston",9.298,-2.587,-2.203,16.45,NA,-1.83
"Georgia","Irwin",12.757,NA,NA,NA,NA,NA
"Georgia","Jackson",-2.681,NA,-2.486,29.388,3.884,5.905
"Georgia","Jasper",13.086,NA,NA,NA,NA,NA
"Georgia","Jeff Davis",13.129,NA,NA,17.879,NA,-1.945
"Georgia","Jefferson",1.824,NA,NA,13.631,NA,2.097
"Georgia","Jenkins",-2.017,NA,NA,7.51,NA,NA
"Georgia","Johnson",7.64,NA,NA,NA,NA,NA
"Georgia","Jones",18.573,NA,NA,17.56,NA,10.81
"Georgia","Lamar",6.946,NA,NA,11.214,NA,-0.011
"Georgia","Lanier",10.636,NA,NA,NA,NA,NA
"Georgia","Laurens",6.548,NA,NA,15.034,22.582,5.759
"Georgia","Lee",3.975,NA,NA,22.319,NA,3.187
"Georgia","Liberty",0.06,25.517,-2.675,16.462,NA,-0.031
"Georgia","Lincoln",NA,NA,NA,NA,NA,NA
"Georgia","Long",NA,NA,NA,NA,NA,-3.021
"Georgia","Lowndes",10.84,41.892,-3.223,27.818,13.196,-0.584
"Georgia","Lumpkin",31.699,NA,NA,22.975,NA,10.28
"Georgia","Macon",7.883,NA,NA,7.096,NA,NA
"Georgia","Madison",7.663,NA,NA,21.357,NA,1.161
"Georgia","Marion",-1.913,NA,NA,NA,NA,NA
"Georgia","McDuffie",0.808,NA,NA,7.821,9.769,17.331
"Georgia","McIntosh",1.258,NA,NA,16.825,NA,NA
"Georgia","Meriwether",20.657,NA,NA,19.676,NA,-2.698
"Georgia","Miller",NA,NA,NA,NA,NA,NA
"Georgia","Mitchell",4.897,NA,NA,19.953,NA,-2.966
"Georgia","Monroe",16.624,8.467,NA,20.329,33.977,4.716
"Georgia","Montgomery",1.7,NA,NA,NA,NA,NA
"Georgia","Morgan",2.733,NA,NA,12.731,16.354,-0.022
"Georgia","Murray",5.784,NA,NA,15.829,NA,8.328
"Georgia","Muscogee",15.485,37.566,-3.255,17.246,-14.516,1.467
"Georgia","Newton",10.861,NA,-2.446,14.821,NA,1.098
"Georgia","Oconee",NA,NA,NA,13.493,NA,4.503
"Georgia","Oglethorpe",4.032,NA,NA,NA,NA,2.13
"Georgia","Paulding",-5.985,47.039,-2.909,11.011,NA,3.631
"Georgia","Peach",11.028,NA,NA,25.763,0.025,6.231
"Georgia","Pickens",-1.376,NA,NA,12.553,NA,4.097
"Georgia","Pierce",10.439,NA,NA,4.248,NA,-0.006
"Georgia","Pike",17.161,NA,NA,19.774,NA,-2.036
"Georgia","Polk",13.02,NA,NA,20.39,NA,5.647
"Georgia","Pulaski",7.175,NA,NA,25.792,NA,NA
"Georgia","Putnam",7.459,NA,NA,17.734,NA,6.756
"Georgia","Rabun",7.055,NA,NA,16.601,NA,3.242
"Georgia","Randolph",NA,NA,NA,NA,NA,NA
"Georgia","Richmond",11.565,-5.538,-2.965,15.235,9.329,3.758
"Georgia","Rockdale",5.482,NA,-2.39,13.831,NA,3.248
"Georgia","Schley",NA,NA,NA,NA,NA,NA
"Georgia","Screven",1.12,NA,NA,10.578,NA,NA
"Georgia","Seminole",12.299,NA,NA,33.337,NA,NA
"Georgia","Spalding",4.845,NA,-2.589,18.04,NA,0.429
"Georgia","Stephens",18.716,NA,NA,23.559,NA,0.024
"Georgia","Sumter",3.232,NA,NA,17.149,NA,8.354
"Georgia","Talbot",NA,NA,NA,NA,NA,NA
"Georgia","Tattnall",4.811,NA,NA,13.621,NA,-1.678
"Georgia","Taylor",13.437,NA,NA,NA,NA,NA
"Georgia","Telfair",5.241,NA,NA,13.331,NA,NA
"Georgia","Terrell",-1.64,NA,NA,19.056,NA,NA
"Georgia","Thomas",12.412,NA,NA,16.682,NA,-1.928
"Georgia","Tift",10.683,NA,NA,21.612,4.997,9.109
"Georgia","Toombs",4.623,NA,NA,13.27,NA,-1.075
"Georgia","Towns",-4.453,NA,NA,15.168,NA,NA
"Georgia","Treutlen",-0.032,NA,NA,NA,NA,NA
"Georgia","Troup",3.963,NA,-2.27,26.159,18.392,2.243
"Georgia","Turner",NA,NA,NA,16.034,NA,NA
"Georgia","Twiggs",NA,NA,NA,NA,NA,NA
"Georgia","Union",7.373,NA,NA,8.074,NA,-6.006
"Georgia","Upson",9.478,NA,NA,12.774,NA,2.133
"Georgia","Walker",10.626,NA,-2.132,21.436,NA,1.277
"Georgia","Walton",8.136,NA,-2.169,14.619,NA,3.433
"Georgia","Ware",8.555,NA,NA,23.357,NA,4.098
"Georgia","Warren",NA,NA,NA,NA,NA,NA
"Georgia","Washington",-21.965,NA,NA,20.374,NA,3.242
"Georgia","Wayne",3.351,NA,NA,16.844,NA,3.035
"Georgia","White",12.384,-2.488,NA,15.09,NA,10.715
"Georgia","Whitfield",5.023,NA,-2.833,18.437,25.527,7.461
"Georgia","Wilcox",0,NA,NA,NA,NA,NA
"Georgia","Wilkes",11.97,NA,NA,10.677,NA,NA
"Georgia","Wilkinson",5.727,NA,NA,NA,NA,NA
"Georgia","Worth",7.837,NA,NA,16.188,NA,6.091
"Hawaii","Hawaii",0,2.962,0.519,2.195,5.978,1.082
"Hawaii","Honolulu",2.729,-0.202,-0.466,0.633,-3.45,1.184
"Hawaii","Kauai",-0.328,-5.182,NA,-1.319,5.053,-3.154
"Hawaii","Maui",-3.51,-9.687,0.925,0.39,5.578,-0.492
"Idaho","Ada",10.566,3.874,12.021,11.364,2.719,-1.327
"Idaho","Bannock",45.679,9.997,-2.032,5.497,13.005,7.304
"Idaho","Bear Lake",NA,NA,NA,NA,NA,NA
"Idaho","Benewah",0,NA,NA,11.29,NA,NA
"Idaho","Bingham",1.478,NA,NA,8.463,NA,4.765
"Idaho","Blaine",2.384,NA,NA,13.532,NA,-6.247
"Idaho","Boise",NA,-27.907,NA,NA,NA,NA
"Idaho","Bonner",-5.662,NA,NA,9.137,NA,2.684
"Idaho","Bonneville",10.767,2.108,-1.741,8.382,11.679,5.289
"Idaho","Boundary",-0.005,NA,NA,12.497,NA,NA
"Idaho","Canyon",13.004,20.389,NA,16.045,0.889,-1.927
"Idaho","Caribou",NA,NA,NA,8.508,NA,2.44
"Idaho","Cassia",2.977,NA,NA,13.441,NA,-0.003
"Idaho","Clearwater",NA,NA,NA,NA,NA,NA
"Idaho","Elmore",2.524,NA,NA,13.929,17.395,-4.902
"Idaho","Franklin",26.411,NA,NA,-25.427,NA,NA
"Idaho","Fremont",-3.569,NA,NA,-0.001,NA,NA
"Idaho","Gem",15.088,NA,NA,19.386,NA,-4.414
"Idaho","Gooding",9.178,NA,NA,8.421,NA,4.92
"Idaho","Idaho",-1.542,NA,NA,9.997,NA,NA
"Idaho","Jefferson",6.331,NA,NA,-7.247,NA,1.175
"Idaho","Jerome",-9.676,NA,NA,7.014,16.321,9.787
"Idaho","Kootenai",3.921,12.296,16.352,6.846,4.931,-1.785
"Idaho","Latah",NA,NA,NA,19.776,12.037,43.076
"Idaho","Lemhi",-12.249,NA,NA,-2.127,NA,NA
"Idaho","Lincoln",NA,NA,NA,NA,NA,NA
"Idaho","Madison",7.423,NA,NA,-1.749,NA,15.944
"Idaho","Minidoka",51.154,NA,NA,-1.675,17.298,9.744
"Idaho","Nez Perce",9.583,NA,NA,16.352,NA,5.145
"Idaho","Oneida",NA,NA,NA,NA,NA,NA
"Idaho","Owyhee",16.483,NA,NA,NA,NA,NA
"Idaho","Payette",2.129,NA,NA,19.171,NA,-6.005
"Idaho","Power",NA,NA,NA,NA,NA,NA
"Idaho","Shoshone",3.91,NA,NA,1.934,NA,1.888
"Idaho","Teton",-6.738,NA,NA,-11.42,NA,NA
"Idaho","Twin Falls",13.701,27.289,-0.594,6.307,NA,2.258
"Idaho","Valley",-11.083,-24.991,NA,-26.8,NA,-0.028
"Idaho","Washington",18.881,NA,NA,32.912,NA,NA
"Illinois","Adams",13.626,NA,-3.356,14.498,NA,8.176
"Illinois","Alexander",NA,NA,NA,NA,NA,NA
"Illinois","Bond",NA,NA,NA,38.614,16.178,NA
"Illinois","Boone",8.837,NA,-4.552,21.901,33.986,10.875
"Illinois","Bureau",32.692,NA,NA,20.861,NA,6.25
"Illinois","Carroll",NA,NA,NA,28.089,NA,10.42
"Illinois","Cass",10.417,NA,NA,22.222,NA,-33.332
"Illinois","Champaign",15.108,57.354,-3.276,29.626,14.175,13.534
"Illinois","Christian",12.871,NA,NA,22.627,NA,2
"Illinois","Clark",NA,NA,NA,17.708,-2.494,3.513
"Illinois","Clay",NA,NA,NA,14.379,NA,NA
"Illinois","Clinton",13.512,NA,NA,16.492,NA,-0.924
"Illinois","Coles",14.216,NA,NA,19,NA,4.294
"Illinois","Cook",7.508,28.903,-3.032,13.918,8.981,5.384
"Illinois","Crawford",23.529,NA,NA,23.188,NA,1.784
"Illinois","Cumberland",NA,NA,NA,NA,5.815,NA
"Illinois","De Witt",3.952,NA,NA,35.902,NA,11.534
"Illinois","DeKalb",20.419,NA,-3.504,21.67,NA,10.811
"Illinois","Douglas",19.298,NA,NA,32.77,NA,-3.337
"Illinois","DuPage",12.128,29.007,-2.441,11.164,3.608,6.478
"Illinois","Edgar",8.163,NA,NA,22.686,NA,8.064
"Illinois","Edwards",NA,NA,NA,NA,NA,NA
"Illinois","Effingham",26.667,NA,NA,17.076,11.647,0.005
"Illinois","Fayette",0.001,NA,NA,20.314,NA,-4.349
"Illinois","Ford",-4.165,NA,NA,22.685,NA,NA
"Illinois","Franklin",31.061,NA,NA,19.886,-0.001,2.028
"Illinois","Fulton",8.995,NA,NA,22.193,NA,1.71
"Illinois","Greene",6.666,NA,NA,23.997,NA,NA
"Illinois","Grundy",7.897,NA,NA,22.855,-16.29,4.732
"Illinois","Hamilton",NA,NA,NA,NA,NA,NA
"Illinois","Hancock",9.431,NA,NA,43.104,NA,1.857
"Illinois","Henderson",NA,NA,NA,NA,NA,NA
"Illinois","Henry",15.82,NA,NA,15.219,-7.579,8.904
"Illinois","Iroquois",34.482,NA,NA,16.06,2.197,7.867
"Illinois","Jackson",8.201,NA,-2.506,22.15,NA,0.001
"Illinois","Jasper",NA,NA,NA,-3.391,NA,NA
"Illinois","Jefferson",7.626,NA,NA,14.578,13.684,-1.504
"Illinois","Jersey",NA,NA,NA,17.844,NA,14.733
"Illinois","Jo Daviess",22.726,NA,NA,18.951,NA,1.252
"Illinois","Johnson",NA,16.665,NA,NA,NA,NA
"Illinois","Kane",13.98,12.953,22.66,14.66,4.208,-3.036
"Illinois","Kankakee",34.709,NA,-3.977,20.895,13.89,4.812
"Illinois","Kendall",12.566,NA,-2.832,12.117,NA,7.298
"Illinois","Knox",47.313,NA,NA,13.799,22.927,-1.611
"Illinois","Lake",14.115,16.491,-3.234,-3.808,9.525,5.592
"Illinois","LaSalle",14.601,16.967,0.534,25.909,48.385,6.636
"Illinois","Lawrence",NA,NA,NA,11.972,NA,-6.381
"Illinois","Lee",30.331,NA,NA,32.285,NA,6.66
"Illinois","Livingston",53.228,NA,NA,28.116,NA,5.361
"Illinois","Logan",31.532,NA,NA,30.59,NA,11.091
"Illinois","Macon",11.725,NA,-3.35,17.793,8.477,4.236
"Illinois","Macoupin",17.924,NA,NA,20.607,NA,4.661
"Illinois","Madison",11.81,12.642,15.798,14.503,6.441,-2.783
"Illinois","Marion",NA,NA,NA,12.75,6.295,69.523
"Illinois","Marshall",NA,NA,NA,NA,NA,NA
"Illinois","Mason",38.327,NA,NA,40.534,NA,6.232
"Illinois","Massac",17.67,NA,NA,35.163,NA,-0.031
"Illinois","McDonough",20.358,NA,NA,27.98,NA,12.061
"Illinois","McHenry",14.925,15.716,-2.75,17.114,32.876,8.239
"Illinois","McLean",19.865,-1.391,-3.621,26.926,21.806,12.731
"Illinois","Menard",NA,NA,NA,NA,NA,NA
"Illinois","Mercer",NA,NA,NA,32.192,NA,NA
"Illinois","Monroe",10.08,NA,NA,9.951,NA,14.637
"Illinois","Montgomery",11.059,NA,NA,19.837,NA,7.203
"Illinois","Morgan",9.857,NA,NA,26.379,NA,3.632
"Illinois","Moultrie",NA,NA,NA,33.904,NA,NA
"Illinois","Ogle",10.068,NA,NA,20.382,NA,8.16
"Illinois","Peoria",13.641,31.376,-3.165,22.532,15.979,6.855
"Illinois","Perry",22.951,NA,NA,15.555,NA,11.218
"Illinois","Piatt",NA,NA,NA,18.849,NA,4.357
"Illinois","Pike",3.869,NA,NA,7.256,NA,NA
"Illinois","Pulaski",NA,NA,NA,NA,NA,NA
"Illinois","Putnam",NA,NA,NA,NA,NA,NA
"Illinois","Randolph",9.243,NA,NA,18.373,NA,-2.895
"Illinois","Richland",16.652,NA,NA,14.828,NA,15.071
"Illinois","Rock Island",19.803,42.257,-2.953,15.126,12.632,8.285
"Illinois","Saline",11.512,NA,NA,24.263,NA,1.289
"Illinois","Sangamon",17.248,55.35,-2.73,21.682,11.528,3.886
"Illinois","Schuyler",NA,NA,NA,NA,NA,NA
"Illinois","Shelby",NA,NA,NA,21.608,NA,8.954
"Illinois","St. Clair",7.626,13.923,NA,16.171,2.919,-3.297
"Illinois","Stark",NA,NA,NA,NA,NA,89.447
"Illinois","Stephenson",21.282,NA,NA,18.2,NA,8.749
"Illinois","Tazewell",19.482,NA,-3.424,13.119,NA,5.549
"Illinois","Union",12.047,NA,NA,27.693,NA,3.571
"Illinois","Vermilion",9.599,NA,-3.685,18.323,0.032,0.415
"Illinois","Wabash",-10.9,NA,NA,26.612,NA,NA
"Illinois","Warren",21.755,NA,NA,32.687,NA,-15.782
"Illinois","Washington",11.818,NA,NA,21.291,NA,3.965
"Illinois","Wayne",11.301,NA,NA,15.298,NA,-0.017
"Illinois","White",NA,NA,NA,0.663,NA,-6.972
"Illinois","Whiteside",13.875,NA,-4.537,22.287,NA,3.381
"Illinois","Will",11.398,8.399,20.42,12.997,4.787,-2.889
"Illinois","Williamson",NA,17.326,-2.499,9.566,-0.818,43.543
"Illinois","Winnebago",17.209,5.777,32.675,29.735,5.312,-4.194
"Illinois","Woodford",NA,NA,NA,6.096,10.475,10.098
"Indiana","Adams",-8.861,NA,NA,13.22,NA,4.655
"Indiana","Allen",11.301,6.385,-2.426,22.587,11.639,-0.869
"Indiana","Bartholomew",18.459,NA,-3.132,19.079,NA,0.348
"Indiana","Benton",NA,NA,NA,NA,NA,NA
"Indiana","Blackford",8.642,NA,NA,10.975,NA,NA
"Indiana","Boone",9.492,NA,NA,20.642,10.349,3.825
"Indiana","Brown",NA,NA,27.176,5.454,8.167,NA
"Indiana","Carroll",NA,NA,NA,1.428,-4.687,133.334
"Indiana","Cass",13.825,NA,NA,17.811,NA,-9.208
"Indiana","Clark",22.01,55.07,-2.238,16.935,11.857,4.751
"Indiana","Clay",7.071,NA,NA,18.597,30.705,0
"Indiana","Clinton",8.477,NA,NA,9.276,NA,-3.446
"Indiana","Crawford",NA,NA,NA,NA,7.999,NA
"Indiana","Daviess",14.707,NA,NA,11.235,NA,-1.017
"Indiana","Dearborn",23.331,NA,NA,15.995,NA,1.252
"Indiana","Decatur",11.296,NA,NA,19.272,19.999,-1.021
"Indiana","DeKalb",28.877,NA,NA,9.569,NA,7.469
"Indiana","Delaware",2.922,NA,-3.439,18.991,19.15,2.341
"Indiana","Dubois",9.783,NA,NA,11.727,NA,-4.766
"Indiana","Elkhart",1.376,NA,-4.294,21.377,13.195,2.33
"Indiana","Fayette",9.089,NA,NA,24.014,NA,9.002
"Indiana","Floyd",12.29,NA,-1.787,17.766,NA,4.407
"Indiana","Fountain",-9.999,NA,NA,36.586,NA,NA
"Indiana","Franklin",8.335,NA,NA,13.483,NA,1.561
"Indiana","Fulton",36.508,NA,NA,21.665,NA,3.172
"Indiana","Gibson",3.291,NA,NA,24.091,15.504,-2.001
"Indiana","Grant",6.167,NA,-2.644,20.748,31.633,2.869
"Indiana","Greene",14.65,NA,NA,15.064,NA,-6.384
"Indiana","Hamilton",9.744,NA,14.826,14.59,4.007,-2.705
"Indiana","Hancock",NA,11.461,-2.655,54.492,9.522,43.246
"Indiana","Harrison",13.236,NA,NA,9.506,NA,3.819
"Indiana","Hendricks",10.035,NA,-2.529,13.189,11.02,3.957
"Indiana","Henry",9.565,NA,NA,13.966,9.557,-3.589
"Indiana","Howard",17.339,NA,-2.818,12.962,NA,-4.854
"Indiana","Huntington",4.998,NA,NA,19.659,NA,4.103
"Indiana","Jackson",11.709,NA,NA,12.498,NA,-0.499
"Indiana","Jasper",21.389,NA,NA,16.365,21.158,1.787
"Indiana","Jay",6.665,NA,NA,-4.621,NA,-3.31
"Indiana","Jefferson",5.821,NA,NA,21.236,NA,5.932
"Indiana","Jennings",21.484,NA,NA,14.032,NA,1.725
"Indiana","Johnson",21.563,NA,-2.204,20.07,19.268,3.442
"Indiana","Knox",5.458,NA,NA,22.533,NA,0.005
"Indiana","Kosciusko",8.744,NA,-3.115,16.722,NA,2.98
"Indiana","LaGrange",18.112,NA,NA,14.881,14.092,8.771
"Indiana","Lake",11.615,24.274,-3.305,20.943,23.744,3.793
"Indiana","LaPorte",17.931,33.333,-2.337,23.958,21.853,3.055
"Indiana","Lawrence",5.745,NA,NA,17.894,NA,3.293
"Indiana","Madison",22.632,NA,-2.683,23.223,26.04,2.537
"Indiana","Marion",5.8,7.22,27.511,15.899,4.724,-3.044
"Indiana","Marshall",NA,23.579,NA,14.712,11.658,22.695
"Indiana","Martin",-7.272,NA,NA,3.501,NA,NA
"Indiana","Miami",10.148,NA,NA,34.091,NA,0.024
"Indiana","Monroe",23.076,33.329,-2.706,16.664,9.091,8.993
"Indiana","Montgomery",3.452,NA,NA,31.022,NA,-2.53
"Indiana","Morgan",27.125,NA,-2.382,16.257,NA,4.442
"Indiana","Newton",NA,NA,NA,10.133,NA,3.838
"Indiana","Noble",11.624,NA,NA,17.817,NA,5.184
"Indiana","Ohio",NA,NA,NA,NA,NA,NA
"Indiana","Orange",12.094,NA,NA,16.672,NA,-2.545
"Indiana","Owen",13.047,NA,NA,33.177,NA,15.252
"Indiana","Parke",14.094,NA,NA,NA,NA,NA
"Indiana","Perry",NA,NA,NA,21.004,NA,-10.365
"Indiana","Pike",NA,NA,NA,NA,NA,NA
"Indiana","Porter",14.568,47.116,-2.89,14.272,14.876,4.162
"Indiana","Posey",32.76,NA,NA,33.13,NA,2.763
"Indiana","Pulaski",NA,NA,NA,16.855,NA,NA
"Indiana","Putnam",13.104,NA,NA,18.722,NA,5.014
"Indiana","Randolph",11.009,NA,NA,19.179,NA,3.24
"Indiana","Ripley",4.408,NA,NA,9.762,NA,1.118
"Indiana","Rush",13.217,NA,NA,19.537,NA,-2.945
"Indiana","Scott",5.662,NA,NA,26.099,NA,0.003
"Indiana","Shelby",12.459,NA,NA,14.268,16.843,5.263
"Indiana","Spencer",21.481,NA,NA,62.385,NA,1.794
"Indiana","St. Joseph",11.401,10.108,-3.449,22.839,12.797,-0.024
"Indiana","Starke",12.104,NA,NA,46.683,NA,9.208
"Indiana","Steuben",9.678,NA,NA,11.777,7.829,2.61
"Indiana","Sullivan",3.402,NA,NA,17.531,NA,5.159
"Indiana","Switzerland",1.923,NA,NA,NA,NA,NA
"Indiana","Tippecanoe",19.119,NA,-2.199,22.318,26.657,0.299
"Indiana","Tipton",7.378,NA,NA,46.72,NA,5.988
"Indiana","Union",NA,NA,NA,NA,NA,NA
"Indiana","Vanderburgh",15.342,20.361,-3.029,17.513,NA,2.538
"Indiana","Vermillion",9.444,NA,NA,13.522,NA,1.982
"Indiana","Vigo",18.072,NA,-2.776,24.904,32.629,0.457
"Indiana","Wabash",-0.012,NA,NA,16.482,NA,5.482
"Indiana","Warren",NA,NA,NA,NA,NA,NA
"Indiana","Warrick",13.426,NA,NA,8.937,NA,6.151
"Indiana","Washington",5.519,NA,NA,13.85,NA,6.585
"Indiana","Wayne",0.902,NA,-1.488,11.019,13.59,-1.834
"Indiana","Wells",6.243,NA,NA,14.92,NA,2.189
"Indiana","White",38.882,NA,NA,15.299,NA,-2.274
"Indiana","Whitley",11.307,NA,NA,15.078,NA,2.68
"Iowa","Adair",3.571,NA,NA,15.541,NA,NA
"Iowa","Allamakee",4.876,NA,NA,5.882,NA,NA
"Iowa","Appanoose",57.576,NA,NA,5.936,NA,NA
"Iowa","Audubon",NA,NA,NA,NA,NA,NA
"Iowa","Benton",6.666,NA,NA,36.666,NA,4.351
"Iowa","Black Hawk",12.861,NA,-3.297,16.775,9.01,7.416
"Iowa","Boone",15.385,NA,NA,24.398,NA,8.141
"Iowa","Bremer",15,NA,NA,14.38,NA,-6.249
"Iowa","Buchanan",9.575,NA,NA,12.062,NA,-1.721
"Iowa","Buena Vista",-5.209,NA,NA,20.521,NA,-1.063
"Iowa","Butler",7.143,NA,NA,NA,NA,NA
"Iowa","Calhoun",NA,NA,NA,NA,NA,NA
"Iowa","Carroll",17.307,NA,NA,11.012,NA,0.004
"Iowa","Cass",-2.82,NA,NA,6.514,NA,NA
"Iowa","Cedar",2.985,NA,NA,5.357,NA,1.757
"Iowa","Cerro Gordo",32.317,NA,NA,11.729,3.927,-4.934
"Iowa","Cherokee",NA,NA,NA,-26.781,NA,NA
"Iowa","Chickasaw",15.382,NA,NA,17.855,NA,NA
"Iowa","Clarke",NA,NA,NA,7.318,2.219,NA
"Iowa","Clay",7.257,NA,NA,13.01,NA,11.864
"Iowa","Clayton",16.092,NA,NA,19.317,NA,NA
"Iowa","Clinton",45.003,NA,NA,21.477,NA,-0.62
"Iowa","Crawford",NA,NA,NA,3.79,NA,12.905
"Iowa","Dallas",-6.447,NA,-3.089,13.08,NA,3.154
"Iowa","Davis",NA,NA,NA,NA,NA,NA
"Iowa","Decatur",NA,NA,NA,NA,NA,NA
"Iowa","Delaware",7.794,NA,NA,7.254,NA,3.772
"Iowa","Des Moines",24.713,NA,NA,19.903,NA,7.586
"Iowa","Dickinson",-3.125,15.519,NA,10.655,NA,1.696
"Iowa","Dubuque",36.271,71.791,-3.035,4.45,-44.9,4.746
"Iowa","Emmet",NA,NA,NA,11.866,NA,NA
"Iowa","Fayette",1.834,NA,NA,6.128,NA,8.192
"Iowa","Floyd",8.405,NA,NA,13.89,NA,-0.001
"Iowa","Franklin",5.8,NA,NA,17.391,NA,NA
"Iowa","Fremont",NA,NA,NA,20.005,23.299,NA
"Iowa","Greene",15.381,NA,NA,21.739,NA,NA
"Iowa","Grundy",1.751,NA,NA,NA,NA,NA
"Iowa","Guthrie",NA,NA,NA,NA,NA,NA
"Iowa","Hamilton",9.276,NA,NA,21.997,21.69,2.126
"Iowa","Hancock",-0.002,NA,NA,NA,NA,NA
"Iowa","Hardin",NA,NA,NA,-7.448,NA,0.001
"Iowa","Harrison",21.866,NA,NA,33.651,NA,-4.252
"Iowa","Henry",11.996,NA,NA,30.193,NA,1.589
"Iowa","Howard",-1.82,NA,NA,-6.783,NA,NA
"Iowa","Humboldt",5.458,NA,NA,0.003,NA,NA
"Iowa","Ida",NA,NA,NA,NA,NA,NA
"Iowa","Iowa",11.668,NA,NA,47.33,NA,0.004
"Iowa","Jackson",19.416,NA,NA,17.742,NA,3.594
"Iowa","Jasper",NA,21.74,5.212,1.896,0.797,NA
"Iowa","Jefferson",NA,NA,NA,NA,NA,54.234
"Iowa","Johnson",8.947,20.313,4.061,26.401,8.871,-2.634
"Iowa","Jones",NA,NA,NA,9.457,0,80.95
"Iowa","Keokuk",NA,NA,NA,NA,NA,NA
"Iowa","Kossuth",NA,NA,NA,-23.637,NA,-9.136
"Iowa","Lee",-2.513,NA,NA,18.587,NA,5.268
"Iowa","Linn",34.095,52.72,-3.066,15.67,11.402,5.1
"Iowa","Louisa",NA,NA,NA,NA,NA,NA
"Iowa","Lucas",14.587,NA,NA,NA,NA,NA
"Iowa","Lyon",NA,NA,NA,NA,NA,NA
"Iowa","Madison",54.377,NA,NA,1.806,NA,4.165
"Iowa","Mahaska",NA,NA,NA,9.621,NA,8.028
"Iowa","Marion",35.926,NA,NA,13.908,NA,8.326
"Iowa","Marshall",12.197,NA,NA,22.365,NA,10.463
"Iowa","Mills",NA,NA,NA,26.672,NA,-4.452
"Iowa","Mitchell",NA,NA,NA,5.911,NA,NA
"Iowa","Monona",NA,NA,NA,22.835,NA,NA
"Iowa","Monroe",NA,NA,NA,NA,NA,NA
"Iowa","Montgomery",9.483,NA,NA,NA,NA,NA
"Iowa","Muscatine",52.032,NA,NA,7.412,NA,11.335
"Iowa","O'Brien",8.726,NA,NA,11.16,NA,6.351
"Iowa","Osceola",NA,NA,NA,NA,NA,NA
"Iowa","Page",NA,NA,NA,3.718,NA,7.993
"Iowa","Palo Alto",1.995,NA,NA,NA,NA,NA
"Iowa","Plymouth",18.901,NA,NA,4.959,NA,-0.036
"Iowa","Pocahontas",NA,NA,NA,NA,NA,NA
"Iowa","Polk",24.088,87.326,-3.404,13.263,10.243,5.933
"Iowa","Pottawattamie",25.847,NA,-3.208,9.514,8.648,2.954
"Iowa","Poweshiek",15.79,NA,NA,15.059,10.992,11.317
"Iowa","Sac",NA,NA,NA,NA,NA,NA
"Iowa","Scott",12.519,37.482,-2.753,24.249,-20.283,2.308
"Iowa","Shelby",-5.262,NA,NA,19.748,NA,NA
"Iowa","Sioux",6.034,NA,NA,8.863,NA,-0.927
"Iowa","Story",23.19,NA,-2.863,22.712,NA,14.688
"Iowa","Tama",10.91,NA,NA,59.687,NA,10.691
"Iowa","Taylor",NA,NA,NA,NA,NA,NA
"Iowa","Union",NA,NA,NA,8.611,NA,-13.709
"Iowa","Van Buren",NA,NA,NA,NA,NA,NA
"Iowa","Wapello",36.062,NA,NA,9.58,NA,-3.301
"Iowa","Warren",14.057,NA,NA,18.343,NA,-1.417
"Iowa","Washington",9.365,NA,NA,9.682,NA,0.008
"Iowa","Wayne",NA,NA,NA,NA,NA,NA
"Iowa","Webster",39.477,NA,NA,9.609,NA,-1.41
"Iowa","Winnebago",-16.883,NA,NA,4.763,NA,NA
"Iowa","Winneshiek",6.732,NA,NA,20.611,NA,6.92
"Iowa","Woodbury",14.861,NA,-2.242,10.233,9.047,2.272
"Iowa","Worth",2.218,NA,NA,NA,NA,NA
"Iowa","Wright",8.416,NA,NA,8.946,NA,-4.153
"Kansas","Allen",6.452,NA,NA,6.278,NA,1.888
"Kansas","Anderson",NA,NA,NA,20.001,NA,NA
"Kansas","Atchison",NA,NA,NA,28.652,NA,-4.079
"Kansas","Barton",11.113,NA,NA,11.274,NA,1.138
"Kansas","Bourbon",30,NA,NA,14,NA,-2.218
"Kansas","Brown",-0.001,NA,NA,3.281,NA,NA
"Kansas","Butler",15.033,NA,NA,23.915,NA,4.666
"Kansas","Cherokee",11.113,NA,NA,19.999,NA,2.74
"Kansas","Clay",NA,NA,NA,NA,NA,NA
"Kansas","Cloud",NA,NA,NA,10.203,NA,NA
"Kansas","Coffey",-2.041,NA,NA,NA,7.935,NA
"Kansas","Cowley",12.498,NA,NA,18.811,NA,10.326
"Kansas","Crawford",-4.146,NA,NA,19.404,NA,6.148
"Kansas","Dickinson",13.6,NA,NA,24.317,6.383,-3.03
"Kansas","Doniphan",NA,NA,NA,NA,NA,NA
"Kansas","Douglas",6.589,118.18,-2.95,9.618,NA,4.588
"Kansas","Ellis",10.643,NA,NA,15.401,6.248,-2.502
"Kansas","Ellsworth",NA,NA,NA,NA,NA,NA
"Kansas","Finney",3.584,NA,NA,12.38,NA,41.35
"Kansas","Ford",0.001,NA,NA,2.14,4.881,5.428
"Kansas","Franklin",8.389,NA,NA,18.56,6.494,2.729
"Kansas","Geary",7.42,NA,NA,17.241,NA,4.273
"Kansas","Grant",NA,NA,NA,-2.042,NA,NA
